ts,flow_duration,Header_Length,Source IP,Destination IP,Source Port,Destination Port,Protocol Type,Protocol_name,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,Label
1701553592,90.05260301,7630,172.16.65.128,172.16.63.128,8888,52830,6,TCP,64,0.399766345,0.399766345,0,0,0,0,0,1,0,0,0,0,4,0,12,34,1701553592,1701553502,61255927160,1701553532,33.1807695,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,714,66,82,71.4,6.8,66,0.00211215,10,808448,11.9498954,9.616652224,46.24,1,100,0,0,0,0,0.00211215,90.05260301,exfiltration
1701553623,120.767966,7696,172.16.63.128,172.16.65.128,52830,8888,6,TCP,64,0.306372635,0.306372635,0,0,0,0,0,1,0,0,0,0,4,0,12,35,1701553623,1701553502,62957480783,1701553535,35.88047576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,586,66,84,73.25,7.660776723,66,0.180523157,8,808448,12.10371844,10.83397434,58.6875,1,64,0,0,0,0,30.71536303,120.767966,exfiltration
1701553623,120.7700779,7762,172.16.63.128,172.16.65.128,52830,8888,6,TCP,64,0.314647474,0.314647474,0,0,0,0,0,1,0,0,0,0,4,0,12,36,1701553623,1701553502,64659034405,1701553537,38.11785307,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,652,66,84,72.44444444,7.573508084,66,0.002111912,9,808448,12.03698006,10.71055785,57.35802469,1,81,0,0,0,0,0.002111912,120.7700779,exfiltration
1701553623,120.7706909,7828,172.16.65.128,172.16.63.128,8888,52830,6,TCP,64,0.322926032,0.322926032,0,0,0,0,0,1,0,0,0,0,4,0,12,37,1701553623,1701553502,66360588028,1701553539,40.00099568,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,718,66,84,71.8,7.440430095,66,0.000612974,10,808448,11.98332174,10.52235715,55.36,1,100,0,0,0,0,0.000612974,120.7706909,exfiltration
1701553623,120.7728028,7894,172.16.65.128,172.16.63.128,8888,52830,6,TCP,64,0.331200395,0.331200395,0,0,0,0,0,1,0,0,0,0,4,0,12,38,1701553623,1701553502,68062141651,1701553541,41.60353332,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,784,66,84,71.27272727,7.287485027,66,0.002111912,11,808448,11.93924012,10.30606016,53.10743802,1,121,0,0,0,0,0.002111912,120.7728028,exfiltration
1701553637,135.0649951,7960,172.16.65.128,172.16.63.128,8888,52830,6,TCP,64,0.303557557,0.303557557,0,1,0,0,0,1,0,0,0,1,4,0,12,39,1701553637,1701553502,69763695288,1701553544,43.67484178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,588,66,85,73.5,8.015609771,66,0.421626091,8,808448,12.12435565,11.33578405,64.25,1,64,0,0,0,0,14.29219222,135.0649951,exfiltration
1701553637,135.067107,8026,172.16.65.128,172.16.63.128,8888,52830,6,TCP,64,0.310956538,0.310956538,0,1,0,0,0,1,0,0,0,2,4,0,12,40,1701553637,1701553502,71465248926,1701553546,45.44836641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,654,66,85,72.66666667,7.916228058,66,0.002111912,9,808448,12.05542755,11.19523708,62.66666667,1,81,0,0,0,0,0.002111912,135.067107,exfiltration
1701553637,135.0680859,8092,172.16.63.128,172.16.65.128,52830,8888,6,TCP,64,0.318357958,0.318357958,0,1,0,0,0,1,0,0,0,3,4,0,12,41,1701553637,1701553502,73166802563,1701553548,46.97897953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,720,66,85,72,7.771743691,66,0.000978947,10,808448,12,10.99090533,60.4,1,100,0,0,0,0,0.000978947,135.0680859,exfiltration
1701553637,135.0701981,8158,172.16.63.128,172.16.65.128,52830,8888,6,TCP,64,0.325756537,0.325756537,0,1,0,0,0,1,0,0,0,4,4,0,12,42,1701553637,1701553502,74868356200,1701553550,48.30791604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,786,66,85,71.45454545,7.608173074,66,0.00211215,11,808448,11.95445904,10.75958155,57.88429752,1,121,0,0,0,0,0.00211215,135.0701981,exfiltration
1701553637,135.0707679,8224,172.16.65.128,172.16.63.128,8888,52830,6,TCP,64,0.333158689,0.333158689,0,0,0,0,0,1,0,0,0,4,4,0,12,43,1701553637,1701553502,76569909837,1701553552,49.46692243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,852,66,85,71,7.438637868,66,0.00056982,12,808448,11.91637529,10.51982256,55.33333333,1,144,0,0,0,0,0.00056982,135.0707679,exfiltration
1701553637,135.07288,8290,172.16.65.128,172.16.63.128,8888,52830,6,TCP,64,0.34055689,0.34055689,0,0,0,0,0,1,0,0,0,4,4,0,12,44,1701553637,1701553502,78271463474,1701553554,50.48121496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,918,66,85,70.61538462,7.269942985,66,0.00211215,13,808448,11.88405525,10.28125197,52.85207101,1,169,0,0,0,0,0.00211215,135.07288,exfiltration
1701521526,31.73974299,7116,172.16.63.128,172.16.65.128,59964,8888,6,TCP,64,0.976693479,0.976693479,0,0,0,0,0,1,0,0,0,0,4,0,12,29,1701521526,1701521494,52747166373,1701521496,5.52097889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2662,66,210,166.375,64.77641836,66,0.020693064,16,808448,18.24143635,91.60768936,4195.984375,1,256,0,0,0,0,30.00630307,31.73974299,collection
1701521526,31.74185491,7182,172.16.63.128,172.16.65.128,59964,8888,6,TCP,64,1.00813264,1.00813264,0,0,0,0,0,1,0,0,0,0,4,0,12,30,1701521526,1701521494,54448687898,1701521497,7.538455071,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2728,66,210,160.4705882,67.13385895,66,0.002111912,17,808448,17.91483119,94.94161382,4506.955017,1,289,0,0,0,0,0.002111912,31.74185491,collection
1701521526,31.74257207,7248,172.16.65.128,172.16.63.128,8888,59964,6,TCP,64,1.039613297,1.039613297,0,0,0,0,0,1,0,0,0,0,4,0,12,31,1701521526,1701521494,56150209424,1701521498,8.942899303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2794,66,210,155.2222222,68.73746799,66,0.000717163,18,808448,17.61943372,97.20945948,4724.839506,1,324,0,0,0,0,0.000717163,31.74257207,collection
1701521526,31.74468398,7314,172.16.65.128,172.16.63.128,8888,59964,6,TCP,64,1.071045471,1.071045471,0,0,0,0,0,1,0,0,0,0,4,0,12,32,1701521526,1701521494,57851730950,1701521499,10.01721156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2860,66,210,150.5263158,69.8075312,66,0.002111912,19,808448,17.35086832,98.72275738,4873.091413,1,361,0,0,0,0,0.002111912,31.74468398,collection
1701521557,63.19566107,7380,172.16.63.128,172.16.65.128,59964,8888,6,TCP,64,0.553835491,0.553835491,0,0,0,0,0,1,0,0,0,0,4,0,12,33,1701521557,1701521494,59553252508,1701521500,13.91217213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,66,66,66,66,0,66,0.016695023,1,808448,11.48912529,0,0,0,1,0,0,0,0,31.45097709,63.19566107,collection
1701521557,63.19777298,7446,172.16.63.128,172.16.65.128,59964,8888,6,TCP,64,0.569640326,0.569640326,0,0,0,0,0,1,0,0,0,0,4,0,12,34,1701521557,1701521494,61254774065,1701521502,16.62504252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,132,66,66,66,0,66,0.002111912,2,808448,11.48912529,0,0,0,4,0,0,0,0,0.002111912,63.19777298,collection
1701521557,63.19847798,7512,172.16.65.128,172.16.63.128,8888,59964,6,TCP,64,0.585457137,0.585457137,0,0,0,0,0,1,0,0,0,0,4,0,12,35,1701521557,1701521494,62956295622,1701521503,18.71148895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,198,66,66,66,0,66,0.000705004,3,808448,11.48912529,0,0,0,9,0,0,0,0,0.000705004,63.19847798,collection
1701521557,63.2005899,7578,172.16.65.128,172.16.63.128,8888,59964,6,TCP,64,0.601260211,0.601260211,0,0,0,0,0,1,0,0,0,0,4,0,12,36,1701521557,1701521494,64657817180,1701521505,20.39146716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,264,66,66,66,0,66,0.002111912,4,808448,11.48912529,0,0,0,16,0,0,0,0,0.002111912,63.2005899,collection
1701521572,77.544415,7644,172.16.65.128,172.16.63.128,8888,59964,6,TCP,64,0.502937575,0.502937575,0,1,0,0,0,1,0,0,0,1,4,0,12,37,1701521572,1701521494,66359338751,1701521506,22.74344916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,938,66,84,72.15384615,7.014777302,66,0.125543118,13,808448,12.01281367,9.920393197,49.20710059,1,169,0,0,0,0,14.3438251,77.544415,collection
1701521572,77.54652691,7710,172.16.65.128,172.16.63.128,8888,59964,6,TCP,64,0.515819362,0.515819362,0,1,0,0,0,1,0,0,0,2,4,0,12,38,1701521572,1701521494,68060860323,1701521508,24.6614181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1004,66,84,71.71428571,6.942915932,66,0.002111912,14,808448,11.97616681,9.818765873,48.20408163,1,196,0,0,0,0,0.002111912,77.54652691,collection
1701521572,77.575104,7776,172.16.63.128,172.16.65.128,59964,8888,6,TCP,64,0.528520078,0.528520078,0,1,0,0,0,1,0,0,0,3,4,0,12,39,1701521572,1701521494,69762381895,1701521510,26.26434047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1070,66,84,71.33333333,6.857275131,66,0.028577089,15,808448,11.94431524,9.697651491,47.02222222,1,225,0,0,0,0,0.028577089,77.575104,collection
1701521572,77.57721591,7842,172.16.63.128,172.16.65.128,59964,8888,6,TCP,64,0.541396072,0.541396072,0,1,0,0,0,1,0,0,0,4,4,0,12,40,1701521572,1701521494,71463903467,1701521511,27.6239104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1136,66,84,71,6.763874629,66,0.002111912,16,808448,11.91637529,9.565563235,45.75,1,256,0,0,0,0,0.002111912,77.57721591,collection
1701521572,77.57747602,7908,172.16.65.128,172.16.63.128,8888,59964,6,TCP,64,0.554284597,0.554284597,0,0,0,0,0,1,0,0,0,4,4,0,12,41,1701521572,1701521494,73165425038,1701521513,28.78999394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1202,66,84,70.70588235,6.666551325,66,0.000260115,17,808448,11.89166787,9.427927299,44.44290657,1,289,0,0,0,0,0.000260115,77.57747602,collection
1701521572,77.57958794,7974,172.16.65.128,172.16.63.128,8888,59964,6,TCP,64,0.567159496,0.567159496,0,0,0,0,0,1,0,0,0,4,4,0,12,42,1701521572,1701521494,74866946610,1701521514,29.79852316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1268,66,84,70.44444444,6.567785203,66,0.002111912,18,808448,11.86966254,9.288250908,43.13580247,1,324,0,0,0,0,0.002111912,77.57958794,collection
1701524592,0,74,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,12.75005869,12.75005869,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1701524592,1701524592,1701524592,1701524592,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,978,66,84,75.23076923,6.795403946,74,0.010328054,13,808448,12.26627647,9.610152423,46.17751479,1,169,0,0,0,0,1701524592,0,collection
1701524592,0.002124071,148,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,941.588057,941.588057,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1701524592,1701524592,3403049183,1701524592,0.001062036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1052,66,84,75.14285714,6.555882232,74,0.002124071,14,808448,12.2591074,9.271417565,42.97959184,1,196,0,0,0,0,0.002124071,0.002124071,collection
1701524592,0.002774,222,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,1081.470735,1081.470735,0,0,1,0,0,1,0,0,0,0,3,0,0,1,1701524592,1701524592,5104573775,1701524592,0.001184584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1126,66,84,75.06666667,6.339996495,74,0.000649929,15,808448,12.25289082,8.966109029,40.19555556,1,225,0,0,0,0,0.000649929,0.002774,collection
1701524592,0.004898071,296,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,816.6479751,816.6479751,0,0,1,0,0,1,0,0,0,0,4,0,0,2,1701524592,1701524592,6806098367,1701524592,0.001746908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1200,66,84,75,6.144102864,74,0.002124071,16,808448,12.24744871,8.689073598,37.75,1,256,0,0,0,0,0.002124071,0.004898071,collection
1701524592,0.005386114,362,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,928.313045,928.313045,0,0,0,0,0,1,0,0,0,0,4,0,0,3,1701524592,1701524592,8507622958,1701524592,0.001954886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1266,66,84,74.47058824,6.325649439,66,0.000488043,17,808448,12.20414587,8.945819228,40.01384083,1,289,0,0,0,0,0.000488043,0.005386114,collection
1701524592,0.005784988,1307,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,1037.167161,1037.167161,0,0,0,0,1,1,0,0,0,0,4,0,1,4,1701524592,1701524592,10209147550,1701524592,0.002057639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2211,66,945,122.8333333,199.4994431,945,0.000398874,18,808448,15.67375726,282.134818,39800.02778,1,324,0,0,0,0,0.000398874,0.005784988,collection
1701524592,0.007498026,1373,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,933.5790645,933.5790645,0,0,0,0,0,1,0,0,0,0,4,0,1,5,1701524592,1701524592,11910672142,1701524592,0.002364665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2277,66,945,119.8421053,194.5927632,66,0.001713037,19,808448,15.48173797,275.1957249,37866.34349,1,361,0,0,0,0,0.001713037,0.007498026,collection
1701524592,0.011243105,2318,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,711.5472146,711.5472146,0,0,0,0,1,1,0,0,0,0,4,0,2,6,1701524592,1701524592,13612196734,1701524592,0.003244372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3222,66,945,161.1,261.3715555,945,1701524592,0,808448,15.48173797,275.1957249,37866.34349,1,361,0,0,0,0,0.003745079,0.011243105,collection
1701524592,0.011891127,2384,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,756.8668872,756.8668872,0,0,0,0,0,1,0,0,0,0,4,0,2,7,1701524592,1701524592,15313721325,1701524592,0.003754502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,66,66,66,66,0,66,0.000648022,1,808448,11.48912529,0,0,0,1,0,0,0,0,0.000648022,0.011891127,collection
1701524592,0.013158083,2603,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,759.9891283,759.9891283,0,0,0,0,1,1,0,0,0,0,4,0,3,8,1701524592,1701524592,17015245917,1701524592,0.00420097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,285,66,219,142.5,76.5,219,0.001266956,2,808448,16.88194302,108.1873375,5852.25,1,4,0,0,0,0,0.001266956,0.013158083,collection
1701524592,0.014003038,2669,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,785.5437999,785.5437999,0,0,0,0,0,1,0,0,0,0,4,0,3,9,1701524592,1701524592,18716770509,1701524592,0.004552627,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,351,66,219,117,72.12489168,66,0.000844955,3,808448,15.29705854,102,5202,1,9,0,0,0,0,0.000844955,0.014003038,collection
1701524592,0.014613152,3403,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,821.1780983,821.1780983,0,0,0,0,1,1,0,0,0,0,4,0,4,10,1701524592,1701524592,20418295100,1701524592,0.004821049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1085,66,734,271.25,274.3732631,734,0.000610113,4,808448,23.2916294,388.0223898,75280.6875,1,16,0,0,0,0,0.000610113,0.014613152,collection
1701524592,0.016593933,3622,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,783.4188506,783.4188506,0,0,0,0,1,1,0,0,0,0,4,0,5,11,1701524592,1701524592,22119819692,1701524592,0.005193199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1304,66,734,260.8,246.29527,219,0.001980782,5,808448,22.83856388,348.3141111,60661.36,1,25,0,0,0,0,0.001980782,0.016593933,collection
1701524592,0.017100096,3688,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,818.7088661,818.7088661,0,0,0,0,0,1,0,0,0,0,4,0,5,12,1701524592,1701524592,23821344284,1701524592,0.005476803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1370,66,734,228.3333333,236.2658578,66,0.000506163,6,808448,21.36976057,334.1303804,55821.55556,1,36,0,0,0,0,0.000506163,0.017100096,collection
1701524592,0.020087004,4422,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,746.7514926,746.7514926,0,0,0,0,1,1,0,0,0,0,4,0,6,13,1701524592,1701524592,25522868875,1701524592,0.005961482,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2104,66,734,300.5714286,281.3487196,734,0.002986908,7,808448,24.5182148,397.8871751,79157.10204,1,49,0,0,0,0,0.002986908,0.020087004,collection
1701524592,0.020972013,4488,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,762.9215011,762.9215011,0,0,0,0,0,1,0,0,0,0,4,0,6,14,1701524592,1701524592,27224393467,1701524592,0.006373215,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2170,66,734,271.25,274.3732631,66,0.00088501,8,808448,23.2916294,388.0223898,75280.6875,1,64,0,0,0,0,0.00088501,0.020972013,collection
1701524592,0.022953033,4554,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,740.6428453,740.6428453,0,0,0,0,0,1,0,0,0,0,4,0,6,15,1701524592,1701524592,28925918059,1701524592,0.006841294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2236,66,734,248.4444444,266.6025386,66,0.00198102,9,808448,22.29100466,377.0329258,71076.91358,1,81,0,0,0,0,0.00198102,0.022953033,collection
1701524592,0.025216103,4620,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,713.8295828,713.8295828,0,0,0,0,0,1,0,0,0,0,4,0,6,16,1701524592,1701524592,30627442651,1701524592,0.00737916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2302,66,734,230.2,258.7758876,66,0.002263069,10,808448,21.45693361,365.9643699,66964.96,1,100,0,0,0,0,0.002263069,0.025216103,collection
1701524592,0.034570932,5245,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,549.5946649,549.5946649,0,0,0,0,1,1,0,0,0,0,4,0,7,17,1701524592,1701524592,32328967242,1701524592,0.008772166,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2927,66,734,266.0909091,271.5857322,625,0.00935483,11,808448,23.06906626,384.0802258,73758.80992,1,121,0,0,0,0,0.00935483,0.034570932,collection
1701524592,0.037577152,5870,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,532.2383098,532.2383098,0,0,0,0,1,1,0,0,0,0,4,0,8,18,1701524592,1701524592,34030491834,1701524592,0.010065876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3552,66,734,296,278.3025931,625,0.00300622,12,808448,24.33105012,393.5793016,77452.33333,1,144,0,0,0,0,0.00300622,0.037577152,collection
1701524592,0.047723055,6088,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,440.0388879,440.0388879,0,0,0,0,1,1,0,0,0,0,4,0,9,19,1701524592,1701524592,35732016426,1701524592,0.012115667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3770,66,734,290,268.1910915,218,0.010145903,13,808448,24.08318916,379.2794789,71926.46154,1,169,0,0,0,0,0.010145903,0.047723055,collection
1701524592,0.048097134,6250,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,457.4077151,457.4077151,0,0,0,0,1,1,0,0,0,0,4,0,10,20,1701524592,1701524592,37433541017,1701524592,0.013593928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3932,66,734,280.8571429,260.5293669,162,0.000374079,14,808448,23.70051235,368.4441641,67875.55102,1,196,0,0,0,0,0.000374079,0.048097134,collection
1701524592,0.050078154,6468,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,459.2821089,459.2821089,0,0,0,0,1,1,0,0,0,0,4,0,11,21,1701524592,1701524592,39135065609,1701524592,0.014865723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4150,66,734,276.6666667,252.1831786,218,0.00198102,15,808448,23.52303835,356.6408713,63596.35556,1,225,0,0,0,0,0.00198102,0.050078154,collection
1701524592,0.05294013,6630,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,453.3422924,453.3422924,0,0,0,0,1,1,0,0,0,0,4,0,12,22,1701524592,1701524592,40836590201,1701524592,0.016065268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4312,66,734,269.5,245.7478382,162,0.002861977,16,808448,23.21637353,347.5399258,60392,1,256,0,0,0,0,0.002861977,0.05294013,collection
1701524592,0.053642988,6696,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,466.0441343,466.0441343,0,0,0,0,0,1,0,0,0,0,4,0,12,23,1701524592,1701524592,42538114793,1701524592,0.017042644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4378,66,734,257.5294118,243.1712342,66,0.000702858,17,808448,22.69490744,343.8960574,59132.24913,1,289,0,0,0,0,0.000702858,0.053642988,collection
1701524592,0.055755138,6762,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,466.3247325,466.3247325,0,0,0,0,0,1,0,0,0,0,4,0,12,24,1701524592,1701524592,44239639384,1701524592,0.017953538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4444,66,734,246.8888889,240.3578094,66,0.00211215,18,808448,22.22111108,339.9172739,57771.87654,1,324,0,0,0,0,0.00211215,0.055755138,collection
1701524623,31.54282808,6828,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,0.855979049,0.855979049,0,0,0,0,0,1,0,0,0,0,4,0,12,25,1701524623,1701524592,45941164008,1701524593,5.952636339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,436,66,84,72.66666667,7.0632067,66,0.433757067,6,808448,12.05542755,9.988882709,49.88888889,1,36,0,0,0,0,31.48707294,31.54282808,collection
1701524623,31.54493999,6894,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,0.887622548,0.887622548,0,0,0,0,0,1,0,0,0,0,4,0,12,26,1701524623,1701524592,47642688631,1701524594,8.117900341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,502,66,84,71.71428571,6.942915932,66,0.002111912,7,808448,11.97616681,9.818765873,48.20408163,1,49,0,0,0,0,0.002111912,31.54493999,collection
1701524623,31.54529405,6960,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,0.919313035,0.919313035,0,0,0,0,0,1,0,0,0,0,4,0,12,27,1701524623,1701524592,49344213254,1701524595,9.599653308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,568,66,84,71,6.763874629,66,0.000354052,8,808448,11.91637529,9.565563235,45.75,1,64,0,0,0,0,0.000354052,31.54529405,collection
1701524623,31.54740596,7026,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,0.950949819,0.950949819,0,0,0,0,0,1,0,0,0,0,4,0,12,28,1701524623,1701524592,51045737877,1701524596,10.71548962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,634,66,84,70.44444444,6.567785203,66,0.002111912,9,808448,11.86966254,9.288250908,43.13580247,1,81,0,0,0,0,0.002111912,31.54740596,collection
1701524654,62.26635695,7092,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,0.497861149,0.497861149,0,0,0,0,0,1,0,0,0,0,4,0,12,29,1701524654,1701524592,52747262531,1701524598,14.70645903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1236,66,85,72.70588235,7.489323427,66,0.035789013,17,808448,12.05868006,10.59150276,56.0899654,1,289,0,0,0,0,30.71895099,62.26635695,collection
1701524654,62.2684691,7158,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,0.513903754,0.513903754,0,0,0,0,0,1,0,0,0,0,4,0,12,30,1701524654,1701524592,54448787185,1701524600,17.46530737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1302,66,85,72.33333333,7.438637868,66,0.00211215,18,808448,12.0277457,10.51982256,55.33333333,1,324,0,0,0,0,0.00211215,62.2684691,collection
1701524654,62.26881003,7224,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,0.529960344,0.529960344,0,0,0,0,0,1,0,0,0,0,4,0,12,31,1701524654,1701524592,56150311839,1701524601,19.5653379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1368,66,85,72,7.377062602,66,0.000340939,19,808448,12,10.43274198,54.42105263,1,361,0,0,0,0,0.000340939,62.26881003,collection
1701524654,62.27092195,7290,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,0.54600123,0.54600123,0,0,0,0,0,1,0,0,0,0,4,0,12,32,1701524654,1701524592,57851836493,1701524603,21.23751896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1434,66,85,71.7,7.308214556,66,1701524654,0,808448,12,10.43274198,54.42105263,1,361,0,0,0,0,0.002111912,62.27092195,collection
1701524668,76.01691198,7356,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,0.460423859,0.460423859,0,1,0,0,0,1,0,0,0,1,4,0,12,33,1701524668,1701524592,59553361161,1701524605,23.56428305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1368,66,85,72,7.377062602,66,0.23429203,19,808448,12,10.43274198,54.42105263,1,361,0,0,0,0,13.74599004,76.01691198,collection
1701524668,76.01902413,7422,172.16.65.128,172.16.63.128,8888,54416,6,TCP,64,0.473565669,0.473565669,0,1,0,0,0,1,0,0,0,2,4,0,12,34,1701524668,1701524592,61254885828,1701524606,25.44421566,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1434,66,85,71.7,7.308214556,66,1701524668,0,808448,12,10.43274198,54.42105263,1,361,0,0,0,0,0.00211215,76.01902413,collection
1701524668,76.01998806,7488,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,0.486714099,0.486714099,0,1,0,0,0,1,0,0,0,3,4,0,12,35,1701524668,1701524592,62956410496,1701524608,26.99827758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,66,66,66,66,0,66,0.000963926,1,808448,11.48912529,0,0,0,1,0,0,0,0,0.000963926,76.01998806,collection
1701524668,76.02209997,7554,172.16.63.128,172.16.65.128,54416,8888,6,TCP,64,0.499854648,0.499854648,0,1,0,0,0,1,0,0,0,4,4,0,12,36,1701524668,1701524592,64657935164,1701524610,28.30282137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,132,66,66,66,0,66,0.002111912,2,808448,11.48912529,0,0,0,4,0,0,0,0,0.002111912,76.02209997,collection
